data/uf20-01.cnf.dat,40,18,8,348,1.461148,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,8,521,1.565746,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,8,499,1.528645,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,8,510,1.088071,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,8,284,0.88565,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,8,509,9.745856999999999,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,8,277,1.4702330000000001,,348,350,368,368,368,521,368,350,350,368,350
data/uf20-016.cnf.dat,40,18,8,544,1.188761,,521,559,521,561,561,521,559,561,561,559,561
data/uf20-017.cnf.dat,40,18,8,580,7.045185,,499,469,499,469,499,499,449,499,469,469,499
data/uf20-018.cnf.dat,40,18,8,611,1.383861,,510,510,510,510,503,510,510,510,510,428,510
data/uf20-019.cnf.dat,40,18,8,513,3.2878600000000002,,284,284,255,284,284,-10,284,284,284,-10,-10
data/uf20-02.cnf.dat,40,18,8,524,1.713664,,509,509,509,509,509,509,509,509,509,509,509
data/uf20-020.cnf.dat,40,18,8,363,0.957642,,277,554,554,554,554,554,554,277,554,554,277
data/uf20-03.cnf.dat,40,18,8,609,9.204147,,544,544,484,484,484,399,484,484,544,484,484
data/uf20-04.cnf.dat,40,18,8,429,7.7272099999999995,,580,488,580,488,561,561,580,561,561,580,561
data/uf20-05.cnf.dat,40,18,8,469,1.414868,,611,611,611,611,611,611,-10,611,-10,611,611
data/uf20-06.cnf.dat,40,18,8,527,1.30977,,513,513,513,513,513,513,513,513,513,513,513
data/uf20-07.cnf.dat,40,18,8,590,1.215518,,524,524,524,524,524,524,524,524,524,524,524
data/uf20-08.cnf.dat,40,18,8,302,4.287952000000001,,363,363,363,363,363,363,363,363,363,363,363
data/uf20-09.cnf.dat,40,18,8,-10,22.385557000000002,,609,609,-10,609,609,-10,609,-10,609,609,609
data/uf20-01.cnf.dat,40,18,12,350,1.4810820000000002,,429,429,429,429,-20,429,429,429,-10,429,429
data/uf20-010.cnf.dat,40,18,12,559,0.9315379999999998,,469,469,469,469,469,469,469,469,469,469,469
data/uf20-011.cnf.dat,40,18,12,469,1.1902399999999997,,527,527,527,527,527,527,-10,527,527,527,-10
data/uf20-012.cnf.dat,40,18,12,510,1.6459589999999997,,590,590,590,590,590,504,590,590,590,590,590
data/uf20-013.cnf.dat,40,18,12,284,1.6297799999999998,,302,302,302,302,302,302,302,302,-10,-10,302
data/uf20-014.cnf.dat,40,18,12,509,2.014199,,-10,512,512,512,-10,-10,-10,512,-10,512,512
data/uf20-015.cnf.dat,40,18,12,554,1.5749269999999997,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,12,544,1.686966,,8999,9716,9110,9676,8801,8286,8066,8865,7897,9078,8653
data/uf20-017.cnf.dat,40,18,12,488,1.8651970000000002,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,12,611,1.334453,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,12,513,1.4932999999999998,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,12,524,1.6986409999999998,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,12,363,1.412277,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,12,609,6.392600000000001,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,12,429,2.512047,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,12,469,16.132549,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,12,527,9.903985,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,12,590,1.5096279999999997,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,12,302,1.559026,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,12,512,2.2251339999999997,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,16,368,2.02918,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,16,521,1.515406,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,16,499,1.432155,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,16,510,1.449998,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,16,255,4.793519000000001,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,16,509,2.273147,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,16,554,2.578206,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,16,484,1.3987599999999998,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,16,580,10.868536,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,16,611,6.171151,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,16,513,2.1529019999999996,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,16,524,1.6462959999999998,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,16,363,1.8035689999999998,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,16,-10,23.596088,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,16,429,15.303958999999999,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,16,469,2.0018469999999997,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,16,527,2.03636,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,16,590,2.621005,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,16,302,2.730674,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,16,512,17.968912,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,368,21.857169,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,561,14.50381,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,469,1.7008780000000001,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,510,2.397166,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,284,12.423544,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,509,10.842531000000001,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,554,3.1276710000000003,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,484,3.17078,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,488,2.779005,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,611,3.195608,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,513,13.934263,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,524,1.904006,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,363,1.826188,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,609,8.775093,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,429,2.4916159999999996,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,469,2.642577,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,527,10.718115000000001,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,590,2.1797590000000002,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,302,2.686832,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,512,2.340211,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,24,368,8.545982,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,24,561,2.257718,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,24,499,2.479009,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,24,503,2.116625,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,24,284,2.5100879999999997,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,24,509,2.68839,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,24,554,2.109711,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,24,484,2.330537,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,24,561,1.9005660000000002,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,24,611,5.948173,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,24,513,2.3016759999999996,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,24,524,3.0471470000000003,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,24,363,2.055777,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,24,609,6.52706,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,24,-20,21.696825000000004,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,24,469,2.160519,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,24,527,1.9827190000000001,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,24,590,2.4082280000000003,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,24,302,2.418842,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,24,-10,22.168895,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,28,521,2.649429,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,28,521,3.156306,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,28,499,3.46794,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,28,510,3.5129949999999996,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,28,-10,23.793751999999998,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,28,509,3.211401,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,28,554,3.896399,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,28,399,3.05926,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,28,561,2.464347,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,28,611,2.2328120000000005,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,28,513,2.669783,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,28,524,2.63184,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,28,363,2.6102339999999997,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,28,-10,21.417326,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,28,429,3.788055,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,28,469,2.4173750000000003,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,28,527,9.420169000000001,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,28,504,2.892926,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,28,302,2.64316,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,28,-10,22.707032,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,32,368,3.0624439999999997,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,32,559,2.7592839999999996,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,32,449,2.934456,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,32,510,2.7972309999999996,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,32,284,4.492475000000001,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,32,509,2.945064,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,32,554,4.527281,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,32,484,2.4902499999999996,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,32,580,2.742749,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,32,-10,22.889425999999997,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,32,513,2.929712,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,32,524,2.767683,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,32,363,2.844229,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,32,609,9.58907,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,32,429,16.429984,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,32,469,2.862298,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,32,-10,22.826541,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,32,590,15.346868999999998,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,32,302,2.758198,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,32,-10,20.597484,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,36,350,3.637555,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,36,561,3.072063,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,36,499,3.1909970000000003,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,36,510,3.221604,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,36,284,4.707167999999999,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,36,509,3.675496,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,36,277,3.430979,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,36,484,3.149143,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,36,561,3.886732,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,36,611,3.926273,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,36,513,3.1119719999999997,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,36,524,3.3353930000000003,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,36,363,3.431086,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,36,-10,21.932019,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,36,429,3.4683509999999997,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,36,469,3.099715,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,36,527,3.3704449999999997,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,36,590,2.808711,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,36,302,3.307564,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,36,512,24.852098,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,40,350,4.664855,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,40,561,3.8928540000000003,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,40,469,3.692907,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,40,510,6.125675,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,40,284,3.859979,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,40,509,3.7362339999999996,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,40,554,3.785841,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,40,544,2.9310929999999997,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,40,561,5.547948,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,40,-10,22.718164,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,40,513,4.44009,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,40,524,4.081536,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,40,363,4.450787,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,40,609,3.666933,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,40,-10,22.947996,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,40,469,3.0362920000000004,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,40,527,4.149862,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,40,590,3.0477480000000003,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,40,-10,21.222248,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,40,-10,20.102801,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,44,368,3.666986,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,44,559,5.387677,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,44,469,3.544892,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,44,428,3.018641,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,44,-10,22.541352,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,44,509,7.665635999999999,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,44,554,3.921008,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,44,484,2.9217310000000003,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,44,580,3.2466239999999997,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,44,611,5.200049,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,44,513,3.564074,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,44,524,3.5897390000000002,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,44,363,4.157973,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,44,609,16.087094,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,44,429,4.191255,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,44,469,3.6718159999999997,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,44,527,3.508179,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,44,590,4.467605000000001,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,44,-10,30.305654,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,44,512,4.568678,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,48,350,5.732814,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,48,561,4.559737999999999,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,48,499,5.2470680000000005,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,48,510,5.893765,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,48,-10,23.455805,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,48,509,4.729593,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,48,277,3.7860589999999994,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,48,484,6.336717000000001,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,48,561,11.4303,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,48,611,4.299430999999999,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,48,513,4.0592749999999995,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,48,524,3.4173510000000005,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,48,363,4.453174,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,48,609,3.478316,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,48,429,4.209,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,48,469,3.870039,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,48,-10,21.236580999999997,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,48,590,3.5902589999999996,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,48,302,3.907979,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,48,512,3.7581569999999997,,,,,,,,,,,,
